,2/17/2017,06051GFF,US06051GFF19,BAC,BAC,4,4/1/2024,0.67,FBNK,BANK,"1,556.41","1,628.91",7.1096,1.5444,103.1139,3.5012,3.5012,6.079,6.155,6.079,125.5557,126,128.0803,0.4353,0.4443,0.4132,0.203,0,0.6161
,2/17/2017,06051GFG,US06051GFG91,BAC,BAC,4.8,4/1/2044,0.67,FBNK,BANK,848.9518,932.2432,27.1096,1.8823,107.9288,4.3726,4.3726,15.1747,15.5173,15.1747,133.5848,134,142.3634,3.2876,3.4285,1.6587,0.2387,0,1.8974
,2/17/2017,06051GFH,US06051GFH74,BAC,BAC,4.2,8/26/2024,0.33,FBNK,BANK,"1,697.90","1,766.27",7.5123,2.03,101.9967,3.891,3.891,6.2853,6.3671,6.2853,159.9654,160,162.9168,0.4705,0.4809,0.6916,0.215,0,0.9066
,2/17/2017,06051GFL,US06051GFL86,BAC,BAC,4.2,10/22/2026,0.33,FBNK,BANK,"1,131.94","1,163.73",9.6685,1.3931,101.4158,4.0708,4.0708,7.7787,7.8865,7.7787,163.7481,164,167.0025,0.726,0.7435,1.0199,0.2209,0,1.2408
,2/17/2017,06051GFM,US06051GFM69,BAC,BAC,4,1/22/2025,0.33,FBNK,BANK,"1,414.92","1,419.21",7.9205,0.3111,99.9923,4.0008,4.0008,6.7125,6.8068,6.7125,165.8625,166,168.7148,0.5271,0.5396,0.4762,0.2119,0,0.6881
,2/17/2017,06051GFP,US06051GFP90,BAC,BAC,3.9,4/21/2025,0.33,FBNK,BANK,"1,414.92","1,425.46",8.1644,1.3057,99.439,4.0306,4.0306,6.8299,6.9292,6.8299,166.1806,166,169.0345,0.5513,0.5648,0.6281,0.2087,0,0.8368
,2/17/2017,06051GFS,US06051GFS30,BAC,BAC,3.8,8/1/2025,0.67,FBNK,BANK,"1,980.89","2,011.16",8.4438,0.2045,101.3239,3.6909,3.6909,7.1474,7.2537,7.1474,129.9883,130,132.6476,0.5962,0.6113,0.4902,0.1997,0.0006,0.6899
,2/17/2017,06051GFU,US06051GFU85,BAC,BAC,4.4,3/3/2026,0.33,FBNK,BANK,"1,131.94","1,182.29",9.0301,2.0643,102.3844,4.1309,4.1309,7.2601,7.3616,7.2601,171.8571,172,175.4498,0.6365,0.6518,0.3601,0.2262,0,0.5863
,2/17/2017,06051GFX,US06051GFX25,BAC,BAC,3.5,4/19/2026,0.67,FBNK,BANK,"1,414.92","1,415.04",9.1589,1.1764,98.8324,3.6506,3.6506,7.6773,7.7907,7.6773,123.5281,124,125.5506,0.6919,0.7093,0.8634,0.1866,0,1.0501
,2/17/2017,06053FAA,US06053FAA75,BAC,BAC,4.1,7/24/2023,0.67,FBNK,BANK,"1,131.94","1,181.84",6.4219,0.2961,104.1126,3.3824,3.3824,5.622,5.6875,5.622,120.9165,121,123.4353,0.368,0.375,0.1642,0.208,0,0.3723
,2/17/2017,06738EAC,US06738EAC93,BCS,BARC,4.3,9/11/2024,0,FBNK,BANK,"1,470.88","1,488.47",7.5562,1.9323,99.2637,4.4906,4.4906,6.248,6.3287,6.248,219.3997,219,222.7614,0.4673,0.4775,0.7043,0.2303,0,0.9346
,2/17/2017,06738EAE,US06738EAE59,BCS,BARC,3.6,3/16/2025,0.33,FBNK,BANK,"2,353.41","2,311.61",8.0658,1.5614,96.6626,4.1403,4.1403,6.7911,6.8902,6.7911,178.1199,178,180.5228,0.5438,0.557,0.3673,0.1972,0,0.5646
,2/17/2017,06738EAJ,US06738EAJ47,BCS,BARC,5.2,8/17/2045,0.33,FBNK,BANK,"1,765.06","1,855.47",28.4877,0.0437,105.0789,4.9167,4.9167,15.0327,15.3003,15.0327,187.3239,187,198.4377,3.2912,3.4084,-0.081,0.2578,0.0001,0.1768
,2/17/2017,06738EAN,US06738EAN58,BCS,BARC,4.3,1/12/2026,0.33,FBNK,BANK,"2,941.76","2,973.38",8.8932,0.4618,100.6131,4.2908,4.2908,7.279,7.3819,7.279,188.1991,188,191.7761,0.6291,0.6443,0.0724,0.2291,0,0.3016
,2/17/2017,06738EAP,US06738EAP07,BCS,BARC,5.2,5/12/2026,0,FBNK,BANK,"2,412.24","2,493.86",9.2219,1.4156,101.9679,4.9309,4.9309,7.188,7.2817,7.188,251.4102,251,256.3592,0.6321,0.6465,0.3571,0.2671,0,0.6242
,2/17/2017,06738EAV,US06738EAV74,BCS,BARC,4.9,1/10/2047,0.33,FBNK,BANK,"1,765.06","1,781.08",29.8877,0.55,100.3575,4.9267,4.9267,15.4608,15.6984,15.4608,189.8386,190,199.69,3.5266,3.6396,0.6923,0.2614,0,0.9537
,2/17/2017,084670BK,US084670BK32,BRKA,BRK,4.5,2/11/2043,2.33,FOTH,OTHF,"1,176.70","1,254.25",25.9753,0.1125,106.4773,4.0926,4.0926,15.5759,15.9849,15.5759,106.1997,106,113.3472,3.322,3.4819,0.5881,0.2203,0.0004,0.8085
,2/17/2017,09062XAE,US09062XAE31,BIIB,BIIB,3.6,9/15/2022,1,ISRV,PHRM,"1,176.70","1,232.98",5.5671,1.5608,103.2219,2.9923,2.9923,4.9528,5.0015,4.9528,95.6594,96,97.3599,0.2873,0.2921,0.1884,0.1833,0,0.3716
,2/17/2017,09247XAL,US09247XAL55,BLK,BLK,3.5,3/18/2024,2,FOTH,OTHF,"1,176.70","1,237.33",7.0712,1.4778,103.6744,2.9213,2.9213,6.168,6.2471,6.168,67.9371,68,69.707,0.4435,0.4527,0.665,0.1772,0,0.8422
,2/17/2017,12591DAC,US12591DAC56,CEO,CNOOC,4.2,4/30/2024,1.67,IEGY,OILI,"2,647.59","2,772.88",7.189,1.2986,103.4336,3.7013,3.7013,6.1028,6.1788,6.1028,144.7296,145,147.6309,0.4397,0.4491,0.2277,0.2265,0,0.4541
,2/17/2017,12625GAC,US12625GAC87,CEO,CNOOC,3,5/9/2023,1.67,IEGY,OILI,"2,353.41","2,325.96",6.2137,0.8417,97.9919,3.3599,3.3599,5.5724,5.6385,5.5724,121.4679,121,122.6508,0.3576,0.3646,1.0733,0.1622,0,1.2355
,2/17/2017,12634MAB,US12634MAB63,CEO,CNOOC,3.5,5/5/2025,1.67,IEGY,OILI,"2,353.41","2,340.92",8.2027,1.0208,98.4485,3.7205,3.7205,6.9928,7.0979,6.9928,134.7781,135,136.8664,0.5709,0.5854,1.0029,0.1879,0,1.1908
,2/17/2017,136385AL,US136385AL51,CNQ,CNQ,6.2,3/15/2038,0.67,IEGY,SOGP,"1,294.38","1,531.59",21.063,2.691,115.6359,5.0369,5.0369,12.0543,12.2621,12.0543,216.2663,216,227.8916,2.0596,2.125,-0.2023,0.279,0,0.0767
,2/17/2017,140420NB,US140420NB24,COF,COF,3.3,2/15/2023,0.33,FBNK,BANK,"1,418.97","1,420.65",5.9863,0.0469,100.0719,3.3616,3.3616,5.3775,5.437,5.3775,125.2719,125,126.8484,0.3325,0.3386,0.1845,0.1758,0.0002,0.3602
,2/17/2017,149123CB,US149123CB51,CAT,CAT,3.8,8/15/2042,1.33,IMAN,MACH,"2,020.91","1,954.78",25.4822,0.0528,96.6747,4.0125,4.0125,16.038,16.5198,16.038,98.411,98,103.2439,3.4413,3.626,0.3026,0.2047,0.0002,0.5073
,2/17/2017,14987BAE,US14987BAE39,CCI,CCI,3.8,4/15/2023,0.33,ISRV,TWER,"1,176.70","1,223.34",6.1479,1.3365,102.6267,3.3721,3.3721,5.3856,5.4463,5.3856,123.7144,124,125.8812,0.3398,0.3461,0.1136,0.196,0,0.3096
,2/17/2017,151020AH,US151020AH73,CELG,CELG,3.2,8/15/2022,0.67,ISRV,PHRM,"1,176.70","1,192.49",5.4822,0.0451,101.2966,2.9919,2.9919,4.9954,5.0441,4.9954,97.0681,97,98.3746,0.2868,0.2915,0.3021,0.1675,0.0002,0.4697
,2/17/2017,151020AR,US151020AR55,CELG,CELG,3.5,8/15/2022,0.67,ISRV,PHRM,"1,176.70","1,206.66",5.4822,0.0493,102.4965,3.0523,3.0523,4.9619,5.0097,4.9619,103.1026,103,104.7062,0.2841,0.2887,-0.1544,0.1798,0.0002,0.0254
,2/17/2017,15135UAF,US15135UAF66,CVE,CVE,6.7,11/15/2039,0.33,IEGY,OILI,"1,647.39","1,874.42",22.7342,1.7812,112,5.7929,5.7929,11.9785,12.1817,11.9785,281.8935,282,298.5659,2.107,2.1747,-0.8739,0.3113,0,-0.5626
,2/17/2017,17275RAD,US17275RAD44,CSCO,CSCO,5.9,2/15/2039,2,IMAN,TRON,"2,353.41","2,995.97",21.9863,0.0819,127.2213,4.023,4.023,13.4172,13.7168,13.4172,108.9687,109,119.0044,2.4388,2.5362,0.3477,0.2407,0.0002,0.5884
